Date,High,Low,Open,Close,Volume,Adj Close,Month,Quarter,Year
2020-01-08,1411.849976,1392.630005,1394.819946,1405.040039,1765700,1405.040039,1,Quarter 1,2020
2020-01-09,1428.680054,1410.209961,1421.930054,1419.790039,1660000,1419.790039,1,Quarter 1,2020
2020-01-10,1434.939941,1419.599976,1429.469971,1428.959961,1312900,1428.959961,1,Quarter 1,2020
2020-01-13,1441.47998,1425.369995,1435.25,1440.030029,1536500,1440.030029,1,Quarter 1,2020
2020-01-14,1442.630005,1427.77002,1440,1430.589966,1303800,1430.589966,1,Quarter 1,2020
2020-01-15,1440.780029,1431.660034,1433.02002,1439.199951,1077500,1439.199951,1,Quarter 1,2020
2020-01-16,1450.699951,1440,1445.449951,1450.160034,1304000,1450.160034,1,Quarter 1,2020
2020-01-17,1480.550049,1456.550049,1462.540039,1479.52002,2621200,1479.52002,1,Quarter 1,2020
2020-01-21,1489.880005,1470.209961,1479,1482.25,2446500,1482.25,1,Quarter 1,2020
2020-01-22,1500.579956,1482.660034,1489.72998,1483.869995,1422900,1483.869995,1,Quarter 1,2020
2020-01-23,1493.5,1480.319946,1487.550049,1484.689941,1332500,1484.689941,1,Quarter 1,2020
2020-01-24,1494.199951,1463.180054,1492.819946,1466.170044,1489300,1466.170044,1,Quarter 1,2020
2020-01-27,1436.579956,1419.5,1431.540039,1431.72998,1706600,1431.72998,1,Quarter 1,2020
2020-01-28,1454.800049,1430.359985,1441.73999,1450.5,1486200,1450.5,1,Quarter 1,2020
2020-01-29,1464.140015,1445.390015,1458.459961,1456.699951,1078300,1456.699951,1,Quarter 1,2020
2020-01-30,1455.25,1435,1438.099976,1454.25,1355500,1454.25,1,Quarter 1,2020
2020-01-31,1469.670044,1427.060059,1467.859985,1432.780029,2191100,1432.780029,1,Quarter 1,2020
2020-02-03,1486.300049,1456.609985,1461.650024,1482.599976,3608800,1482.599976,2,Quarter 1,2020
2020-02-04,1467.339966,1422.030029,1454.48999,1445.410034,4794000,1445.410034,2,Quarter 1,2020
2020-02-05,1464.579956,1429.680054,1463.609985,1446.050049,1818800,1446.050049,2,Quarter 1,2020
2020-02-06,1481.560059,1450.47998,1451.97998,1475.969971,1891100,1475.969971,2,Quarter 1,2020
2020-02-07,1485.25,1465.410034,1467.390015,1479.109985,1418000,1479.109985,2,Quarter 1,2020
2020-02-10,1508.880005,1475.199951,1477.22998,1508.660034,1915100,1508.660034,2,Quarter 1,2020
2020-02-11,1529.880005,1505.449951,1513.27002,1510.060059,1742600,1510.060059,2,Quarter 1,2020
2020-02-12,1520.300049,1508.670044,1515.859985,1518.630005,1552100,1518.630005,2,Quarter 1,2020
2020-02-13,1525.949951,1504,1510,1513.390015,1145700,1513.390015,2,Quarter 1,2020
2020-02-14,1520.050049,1505.550049,1514.530029,1518.72998,1159900,1518.72998,2,Quarter 1,2020
2020-02-18,1530.560059,1511.01001,1514.339966,1519.439941,1282100,1519.439941,2,Quarter 1,2020
2020-02-19,1530.73999,1520.97998,1527.199951,1524.869995,1137300,1524.869995,2,Quarter 1,2020
2020-02-20,1527.069946,1504.26001,1519.01001,1516.98999,1298100,1516.98999,2,Quarter 1,2020
2020-02-21,1510.949951,1478.48999,1504.579956,1483.459961,2126000,1483.459961,2,Quarter 1,2020
2020-02-24,1436.380005,1406.790039,1423.050049,1419.859985,2478000,1419.859985,2,Quarter 1,2020
2020-02-25,1436.849976,1380.420044,1431,1386.319946,2579000,1386.319946,2,Quarter 1,2020
2020-02-26,1413.670044,1376.550049,1394.97998,1390.469971,2488800,1390.469971,2,Quarter 1,2020
2020-02-27,1369.400024,1314.23999,1359.140015,1314.949951,3114500,1314.949951,2,Quarter 1,2020
2020-02-28,1342.449951,1268.209961,1274.310059,1339.25,4010900,1339.25,2,Quarter 1,2020
2020-03-02,1387.469971,1325.199951,1351.390015,1386.319946,2771500,1386.319946,3,Quarter 1,2020
2020-03-03,1408.189941,1329.23999,1397.680054,1337.719971,2830100,1337.719971,3,Quarter 1,2020
2020-03-04,1382.780029,1337,1358.959961,1381.599976,2379900,1381.599976,3,Quarter 1,2020
2020-03-05,1353.630005,1301.640015,1345.550049,1314.76001,2719000,1314.76001,3,Quarter 1,2020
2020-03-06,1302.75,1257.209961,1269.949951,1295.73999,3232000,1295.73999,3,Quarter 1,2020
2020-03-09,1252.72998,1198.040039,1204.959961,1215.790039,3462600,1215.790039,3,Quarter 1,2020
2020-03-10,1275.849976,1214.51001,1254.390015,1275.170044,2743600,1275.170044,3,Quarter 1,2020
2020-03-11,1256.930054,1191.140015,1248.27002,1210.900024,2736600,1210.900024,3,Quarter 1,2020
2020-03-12,1188.75,1108.469971,1122.619995,1111.550049,4716300,1111.550049,3,Quarter 1,2020
2020-03-13,1214.400024,1112.290039,1174.98999,1214.27002,3970000,1214.27002,3,Quarter 1,2020
2020-03-16,1145.469971,1067.079956,1089.609985,1073,4826000,1073,3,Quarter 1,2020
2020-03-17,1126,1049.099976,1090.640015,1118.060059,4159700,1118.060059,3,Quarter 1,2020
2020-03-18,1104.98999,1037,1059.939941,1091.189941,4652200,1091.189941,3,Quarter 1,2020
2020-03-19,1152.609985,1055.550049,1088.219971,1111.670044,3703200,1111.670044,3,Quarter 1,2020
2020-03-20,1138.47998,1062.099976,1130.900024,1068.209961,4143900,1068.209961,3,Quarter 1,2020
2020-03-23,1066.910034,1008.869995,1056.369995,1054.130005,4183600,1054.130005,3,Quarter 1,2020
2020-03-24,1133.329956,1086.430054,1103.97998,1130.01001,3623400,1130.01001,3,Quarter 1,2020
2020-03-25,1146.170044,1083.01001,1124.579956,1101.619995,4516200,1101.619995,3,Quarter 1,2020
2020-03-26,1171.47998,1092.030029,1114.719971,1162.920044,3828100,1162.920044,3,Quarter 1,2020
2020-03-27,1151.050049,1104,1127.469971,1110.26001,3139700,1110.26001,3,Quarter 1,2020
2020-03-30,1151,1098.48999,1132.640015,1146.310059,2936800,1146.310059,3,Quarter 1,2020
2020-03-31,1173.400024,1136.719971,1148.72998,1161.949951,3261400,1161.949951,3,Quarter 1,2020
2020-04-01,1129.420044,1093.48999,1124,1102.099976,2598500,1102.099976,4,Quarter 2,2020
2020-04-02,1122.77002,1093.130005,1100,1117.030029,2820500,1117.030029,4,Quarter 2,2020
2020-04-03,1118.790039,1075.079956,1114.709961,1092.699951,2568700,1092.699951,4,Quarter 2,2020
2020-04-06,1190.75,1125,1133,1183.189941,3166000,1183.189941,4,Quarter 2,2020
2020-04-07,1220.780029,1177.25,1217.01001,1182.560059,3081000,1182.560059,4,Quarter 2,2020
2020-04-08,1214.900024,1183.949951,1203.099976,1207,2016700,1207,4,Quarter 2,2020
2020-04-09,1221.98999,1192.420044,1218.180054,1206.569946,2701400,1206.569946,4,Quarter 2,2020
2020-04-13,1214.52002,1182.329956,1201.5,1210.410034,1935100,1210.410034,4,Quarter 2,2020
2020-04-14,1275.75,1228.540039,1239.969971,1265.22998,3167900,1265.22998,4,Quarter 2,2020
2020-04-15,1275.109985,1234,1246.51001,1257.300049,2111800,1257.300049,4,Quarter 2,2020
2020-04-16,1273.359985,1238.199951,1267.140015,1257.430054,2894800,1257.430054,4,Quarter 2,2020
2020-04-17,1290,1266,1281.699951,1279,2552500,1279,4,Quarter 2,2020
2020-04-20,1276.819946,1256.439941,1269.890015,1261.150024,1764600,1261.150024,4,Quarter 2,2020
2020-04-21,1250,1205,1242.709961,1212.160034,2482400,1212.160034,4,Quarter 2,2020
2020-04-22,1279.880005,1237.199951,1241.109985,1258.410034,2315800,1258.410034,4,Quarter 2,2020
2020-04-23,1288.150024,1260.530029,1265.73999,1271.170044,1710100,1271.170044,4,Quarter 2,2020
2020-04-24,1277.709961,1244,1255,1276.599976,1872000,1276.599976,4,Quarter 2,2020
2020-04-27,1294.099976,1265.060059,1292,1270.859985,2209300,1270.859985,4,Quarter 2,2020
2020-04-28,1284.76001,1230.380005,1283.199951,1232.589966,4035000,1232.589966,4,Quarter 2,2020
2020-04-29,1360.150024,1326.72998,1345,1342.180054,5417900,1342.180054,4,Quarter 2,2020
2020-04-30,1350,1321.5,1331.359985,1346.699951,2792100,1346.699951,4,Quarter 2,2020
2020-05-01,1351.430054,1309.660034,1324.089966,1317.319946,2443600,1317.319946,5,Quarter 2,2020
2020-05-04,1324.469971,1296.01001,1308.130005,1322.900024,1540300,1322.900024,5,Quarter 2,2020
2020-05-05,1371.01001,1335.030029,1337.5,1349.02002,1983300,1349.02002,5,Quarter 2,2020
2020-05-06,1368.689941,1345.130005,1358,1345.430054,1586600,1345.430054,5,Quarter 2,2020
2020-05-07,1376,1352.540039,1361.310059,1369.280029,1532600,1369.280029,5,Quarter 2,2020
2020-05-08,1396.640015,1372.01001,1381.819946,1384.339966,1666300,1384.339966,5,Quarter 2,2020
2020-05-11,1415.530029,1375.5,1376.790039,1403.589966,1635900,1403.589966,5,Quarter 2,2020
2020-05-12,1414.329956,1374.51001,1408.219971,1375.180054,1695900,1375.180054,5,Quarter 2,2020
2020-05-13,1385.329956,1328.01001,1376.160034,1348.329956,2018400,1348.329956,5,Quarter 2,2020
2020-05-14,1357.369995,1323.300049,1333.52002,1356.859985,1833000,1356.859985,5,Quarter 2,2020
2020-05-15,1374.579956,1339,1348.26001,1373.060059,2077200,1373.060059,5,Quarter 2,2020
2020-05-18,1392.76001,1354.199951,1361.579956,1385.180054,2356400,1385.180054,5,Quarter 2,2020
2020-05-19,1392.48999,1373.76001,1385.47998,1374.400024,1579300,1374.400024,5,Quarter 2,2020
2020-05-20,1412.030029,1387.420044,1389.160034,1409.160034,1913100,1409.160034,5,Quarter 2,2020
2020-05-21,1416.459961,1394.390015,1410.98999,1406.75,1544700,1406.75,5,Quarter 2,2020
2020-05-22,1417,1395.949951,1403.900024,1413.23999,1427200,1413.23999,5,Quarter 2,2020
2020-05-26,1445.109985,1419.400024,1441.959961,1421.369995,2229500,1421.369995,5,Quarter 2,2020
2020-05-27,1425.349976,1394.599976,1420,1420.280029,1584200,1420.280029,5,Quarter 2,2020
2020-05-28,1444.459961,1399.079956,1400,1418.23999,1758500,1418.23999,5,Quarter 2,2020
2020-05-29,1436.72998,1415.97998,1420.430054,1433.52002,1852200,1433.52002,5,Quarter 2,2020
2020-06-01,1441.579956,1422.280029,1425.699951,1434.869995,1258100,1434.869995,6,Quarter 2,2020
2020-06-02,1443,1421.609985,1435,1442.310059,1172100,1442.310059,6,Quarter 2,2020
2020-06-03,1449.01001,1431.619995,1442.699951,1439.25,1386600,1439.25,6,Quarter 2,2020
2020-06-04,1441.319946,1406.01001,1436.780029,1414.300049,1349100,1414.300049,6,Quarter 2,2020
2020-06-05,1446.300049,1407.619995,1415.640015,1440.02002,2132100,1440.02002,6,Quarter 2,2020
2020-06-08,1449,1424.47998,1426.280029,1448.040039,1693900,1448.040039,6,Quarter 2,2020
2020-06-09,1467.800049,1442.359985,1445.23999,1452.079956,1681200,1452.079956,6,Quarter 2,2020
2020-06-10,1472.77002,1454.359985,1461.51001,1464.699951,1588100,1464.699951,6,Quarter 2,2020
2020-06-11,1451.599976,1398.410034,1441.030029,1401.900024,2357200,1401.900024,6,Quarter 2,2020
2020-06-12,1434.51001,1385.800049,1425.859985,1412.920044,1833800,1412.920044,6,Quarter 2,2020
2020-06-15,1425,1387.199951,1389.48999,1420.73999,1523400,1420.73999,6,Quarter 2,2020
2020-06-16,1457.170044,1428.98999,1449,1446.469971,1532400,1446.469971,6,Quarter 2,2020
2020-06-17,1462.199951,1435.130005,1452.939941,1452.540039,1530500,1452.540039,6,Quarter 2,2020
2020-06-18,1452.969971,1426.23999,1449.849976,1434.119995,1743100,1434.119995,6,Quarter 2,2020
2020-06-19,1444.5,1419,1440,1424.640015,2639200,1424.640015,6,Quarter 2,2020
2020-06-22,1450.949951,1419.189941,1425.01001,1450.660034,1472100,1450.660034,6,Quarter 2,2020
2020-06-23,1475.199951,1445,1452,1463.97998,1887600,1463.97998,6,Quarter 2,2020
2020-06-24,1475.790039,1430,1463.280029,1432.699951,1579600,1432.699951,6,Quarter 2,2020
2020-06-25,1442.319946,1419.540039,1431.219971,1441.099976,1197900,1441.099976,6,Quarter 2,2020
2020-06-26,1437.02002,1355,1432.630005,1362.540039,4882000,1362.540039,6,Quarter 2,2020
2020-06-29,1398,1351.650024,1360.339966,1397.170044,2253700,1397.170044,6,Quarter 2,2020
2020-06-30,1424,1386.930054,1396.880005,1418.050049,2014300,1418.050049,6,Quarter 2,2020
2020-07-01,1448.47998,1414.180054,1419.170044,1442,2109100,1442,7,Quarter 3,2020
2020-07-02,1488.52002,1451.069946,1451.839966,1469.930054,2860900,1469.930054,7,Quarter 3,2020
2020-07-06,1510,1476.97998,1488.150024,1499.650024,2235600,1499.650024,7,Quarter 3,2020
2020-07-07,1521.319946,1489.699951,1496.130005,1489.920044,2118200,1489.920044,7,Quarter 3,2020
2020-07-08,1511.170044,1492.300049,1500.800049,1503.599976,1588300,1503.599976,7,Quarter 3,2020
2020-07-09,1529.140015,1495.589966,1509.930054,1518.660034,2091800,1518.660034,7,Quarter 3,2020
2020-07-10,1541.339966,1500.719971,1513.25,1539.01001,1795900,1539.01001,7,Quarter 3,2020
2020-07-13,1576.359985,1506.560059,1549.939941,1512.22998,2147700,1512.22998,7,Quarter 3,2020
2020-07-14,1522.800049,1485.930054,1492.790039,1520.859985,1905400,1520.859985,7,Quarter 3,2020
2020-07-15,1536.329956,1497.829956,1523.22998,1516.880005,1551300,1516.880005,7,Quarter 3,2020
2020-07-16,1515.910034,1488.27002,1501.5,1514.920044,1324200,1514.920044,7,Quarter 3,2020
2020-07-17,1523.430054,1498.099976,1516.910034,1516.849976,1713200,1516.849976,7,Quarter 3,2020
2020-07-20,1569.01001,1502.699951,1515,1563.839966,1508300,1563.839966,7,Quarter 3,2020
2020-07-21,1587.050049,1552.619995,1585.030029,1555.920044,1377700,1555.920044,7,Quarter 3,2020
2020-07-22,1566.97998,1543.22998,1555.709961,1564.849976,1224100,1564.849976,7,Quarter 3,2020
2020-07-23,1570.349976,1508.589966,1565.930054,1516.75,1695500,1516.75,7,Quarter 3,2020
2020-07-24,1515.430054,1487.589966,1499.189941,1508.209961,1495100,1508.209961,7,Quarter 3,2020
2020-07-27,1537.560059,1512.329956,1513.26001,1529.430054,1356200,1529.430054,7,Quarter 3,2020
2020-07-28,1526.01001,1500.52002,1525,1503.650024,1545500,1503.650024,7,Quarter 3,2020
2020-07-29,1533.329956,1503.01001,1505,1523.51001,1133800,1523.51001,7,Quarter 3,2020
2020-07-30,1540.890015,1495.170044,1497.969971,1538.369995,1802100,1538.369995,7,Quarter 3,2020
2020-07-31,1505.02002,1454,1497.050049,1487.949951,4576400,1487.949951,7,Quarter 3,2020
2020-08-03,1497.72998,1471.719971,1491,1482.76001,2274100,1482.76001,8,Quarter 3,2020
2020-08-04,1493.109985,1464.030029,1486.709961,1473.300049,1860600,1473.300049,8,Quarter 3,2020
2020-08-05,1490,1471.219971,1476.819946,1479.089966,1457500,1479.089966,8,Quarter 3,2020
2020-08-06,1506.27002,1471.900024,1476.150024,1504.949951,1665300,1504.949951,8,Quarter 3,2020
2020-08-07,1520.089966,1486.27002,1509.040039,1498.369995,1385900,1498.369995,8,Quarter 3,2020
2020-08-10,1507.150024,1477.48999,1490.800049,1496.819946,1027300,1496.819946,8,Quarter 3,2020
2020-08-11,1510.439941,1478.189941,1494,1480.540039,1554900,1480.540039,8,Quarter 3,2020
2020-08-12,1511.670044,1485,1487.119995,1507.23999,1126600,1507.23999,8,Quarter 3,2020
2020-08-13,1536.969971,1508.209961,1508.209961,1516.650024,1119400,1516.650024,8,Quarter 3,2020
2020-08-14,1519.790039,1499,1513.609985,1504.630005,1097100,1504.630005,8,Quarter 3,2020
2020-08-17,1523.780029,1505,1515.969971,1516.23999,999500,1516.23999,8,Quarter 3,2020
2020-08-18,1557.369995,1521.670044,1526.119995,1555.780029,1418900,1555.780029,8,Quarter 3,2020
2020-08-19,1568.859985,1540,1552.48999,1544.609985,1523600,1544.609985,8,Quarter 3,2020
2020-08-20,1580.170044,1534.459961,1539.969971,1576.25,1319100,1576.25,8,Quarter 3,2020
2020-08-21,1591.880005,1562.310059,1571.800049,1575.569946,1741900,1575.569946,8,Quarter 3,2020
2020-08-24,1608.780029,1575.040039,1592.469971,1585.150024,1281900,1585.150024,8,Quarter 3,2020
2020-08-25,1608.880005,1577.880005,1580.099976,1605.849976,1257500,1605.849976,8,Quarter 3,2020
2020-08-26,1652.790039,1600.97998,1606.300049,1644.130005,2609400,1644.130005,8,Quarter 3,2020
2020-08-27,1647.98999,1618.810059,1646.609985,1628.52002,1567500,1628.52002,8,Quarter 3,2020
2020-08-28,1641.349976,1625.609985,1629.469971,1639.430054,1120900,1639.430054,8,Quarter 3,2020
2020-08-31,1644.5,1625.329956,1643.569946,1629.530029,1321100,1629.530029,8,Quarter 3,2020
2020-09-01,1659.219971,1629.530029,1632.160034,1655.079956,1133800,1655.079956,9,Quarter 3,2020
2020-09-02,1726.099976,1660.189941,1668.01001,1717.390015,2476100,1717.390015,9,Quarter 3,2020
2020-09-03,1700,1607.709961,1699.52002,1629.51001,3186300,1629.51001,9,Quarter 3,2020
2020-09-04,1634.98999,1537.969971,1609,1581.209961,2792500,1581.209961,9,Quarter 3,2020
2020-09-08,1555.550049,1516.5,1525,1523.599976,2701600,1523.599976,9,Quarter 3,2020
2020-09-09,1558.719971,1525.170044,1548.900024,1547.22998,1962100,1547.22998,9,Quarter 3,2020
2020-09-10,1573.660034,1520,1550.180054,1526.050049,1651200,1526.050049,9,Quarter 3,2020
2020-09-11,1538.699951,1493.02002,1528.150024,1515.76001,1535300,1515.76001,9,Quarter 3,2020
2020-09-14,1557,1505.109985,1531.650024,1508.829956,2133000,1508.829956,9,Quarter 3,2020
2020-09-15,1550.98999,1522.099976,1527.890015,1535.119995,1152100,1535.119995,9,Quarter 3,2020
2020-09-16,1554.369995,1511.589966,1542.47998,1512.089966,1106400,1512.089966,9,Quarter 3,2020
2020-09-17,1498.660034,1462.459961,1485.810059,1487.040039,2000400,1487.040039,9,Quarter 3,2020
2020-09-18,1495.199951,1431.619995,1488.300049,1451.089966,3152800,1451.089966,9,Quarter 3,2020
2020-09-21,1440.060059,1402.680054,1431.619995,1430.140015,2845400,1430.140015,9,Quarter 3,2020
2020-09-22,1463.969971,1429.5,1450.319946,1459.819946,1697500,1459.819946,9,Quarter 3,2020
2020-09-23,1453.079956,1402.680054,1452.089966,1409.390015,1886300,1409.390015,9,Quarter 3,2020
2020-09-24,1437.98999,1402.150024,1402.680054,1422.859985,1727600,1422.859985,9,Quarter 3,2020
2020-09-25,1445.939941,1407.680054,1425.050049,1439.060059,1516300,1439.060059,9,Quarter 3,2020
2020-09-28,1472.98999,1446.280029,1471.98999,1458.660034,1539200,1458.660034,9,Quarter 3,2020
2020-09-29,1472,1454,1463.910034,1466.02002,1590800,1466.02002,9,Quarter 3,2020
2020-09-30,1486.199951,1455.76001,1460.939941,1465.599976,2046200,1465.599976,9,Quarter 3,2020
2020-10-01,1495.069946,1476.800049,1483.660034,1487.900024,1644200,1487.900024,10,Quarter 4,2020
2020-10-02,1479.030029,1447.349976,1459.630005,1455.599976,1561100,1455.599976,10,Quarter 4,2020
2020-10-05,1484.699951,1460.089966,1462.650024,1482.829956,1080100,1482.829956,10,Quarter 4,2020
2020-10-06,1484.52002,1445.01001,1475.5,1451.02002,1304800,1451.02002,10,Quarter 4,2020
2020-10-07,1468.969971,1433.22998,1459.310059,1459.140015,1805400,1459.140015,10,Quarter 4,2020
2020-10-08,1488.030029,1465.449951,1465.449951,1483.430054,1303800,1483.430054,10,Quarter 4,2020
2020-10-09,1511.849976,1487,1492.859985,1510.449951,1648300,1510.449951,10,Quarter 4,2020
2020-10-12,1588.420044,1529.300049,1538,1564.589966,2767200,1564.589966,10,Quarter 4,2020
2020-10-13,1585.160034,1558.630005,1577.01001,1567.069946,1953600,1567.069946,10,Quarter 4,2020
2020-10-14,1583.849976,1545.900024,1574.599976,1563.439941,1659200,1563.439941,10,Quarter 4,2020
2020-10-15,1571.400024,1541.130005,1544.5,1555.469971,1560500,1555.469971,10,Quarter 4,2020
2020-10-16,1577.709961,1557.660034,1561.829956,1567.699951,1709700,1567.699951,10,Quarter 4,2020
2020-10-19,1583.930054,1522.920044,1575.930054,1529.949951,1486700,1529.949951,10,Quarter 4,2020
2020-10-20,1573.839966,1520.5,1523.109985,1551.079956,2083500,1551.079956,10,Quarter 4,2020
2020-10-21,1615.140015,1567.140015,1569.849976,1585.98999,3016100,1585.98999,10,Quarter 4,2020
2020-10-22,1613.420044,1577.47998,1585,1606.660034,1525600,1606.660034,10,Quarter 4,2020
2020-10-23,1634.119995,1611.910034,1615.050049,1632.97998,1527400,1632.97998,10,Quarter 4,2020
2020-10-26,1629.579956,1567.780029,1615,1584.290039,1791300,1584.290039,10,Quarter 4,2020
2020-10-27,1602,1576.98999,1588.930054,1598.880005,1295100,1598.880005,10,Quarter 4,2020
2020-10-28,1553.810059,1508.47998,1550.01001,1510.800049,2258700,1510.800049,10,Quarter 4,2020
2020-10-29,1588.73999,1516.550049,1517.02002,1556.880005,2770300,1556.880005,10,Quarter 4,2020
2020-10-30,1681.319946,1601.569946,1667.439941,1616.109985,4993900,1616.109985,10,Quarter 4,2020
2020-11-02,1658.23999,1614.23999,1623.540039,1624.319946,2211400,1624.319946,11,Quarter 4,2020
2020-11-03,1659,1612.109985,1630.76001,1645.660034,1571600,1645.660034,11,Quarter 4,2020
2020-11-04,1770.030029,1703,1705.579956,1745.849976,3567100,1745.849976,11,Quarter 4,2020
2020-11-05,1791.819946,1741.030029,1770.449951,1762.5,1987900,1762.5,11,Quarter 4,2020
2020-11-06,1768.5,1736.680054,1751.339966,1759.72998,1431100,1759.72998,11,Quarter 4,2020
2020-11-09,1816.890015,1757.550049,1795.97998,1761.420044,2672000,1761.420044,11,Quarter 4,2020
2020-11-10,1759.380005,1716.119995,1729.77002,1737.719971,2151100,1737.719971,11,Quarter 4,2020
2020-11-11,1762.900024,1743.060059,1748.400024,1747.22998,1591900,1747.22998,11,Quarter 4,2020
2020-11-12,1764.97998,1737.969971,1742,1742.819946,1323700,1742.819946,11,Quarter 4,2020
2020-11-13,1777.130005,1735.97998,1748,1772.26001,1487200,1772.26001,11,Quarter 4,2020
2020-11-16,1794.339966,1761.329956,1764.140015,1774.030029,1273400,1774.030029,11,Quarter 4,2020
2020-11-17,1777.140015,1759.48999,1767.859985,1761.660034,1065700,1761.660034,11,Quarter 4,2020
2020-11-18,1765,1738.569946,1756.640015,1740.640015,1005400,1740.640015,11,Quarter 4,2020
